block_id	offset	encoded_length	text
97	6548	101	IN YOUR QUARTERS, YOU WAIT OUT THE LONG JOURNEY TO JUPITER, WATCHING THE SUN GROW EVER MORE DISTANT AND TAKING THE TIME TO RECUPERATE.
97	6699	58	THE DAYS PASS UNTIL, FINALLY, THE GAS GIANT THAT IS JUPITER SWELLS INTO VIEW.
97	6770	24	THE PIRATES ARE WAITING FOR YOU.
97	6841	29	ROBOTS CONVERGE ON YOU FROM ALL SIDES.
97	6900	9	THEY ATTACK!
97	6950	17	WHAT DO YOU TRY TO DO?
97	6975	8	INTIMIDATE
97	6985	6	CONVINCE
97	7014	18	WHO WILL DO THE TALKING?
97	7056	36	IS IN NO SHAPE FOR THAT. WILL SOMEONE ELSE TRY?
97	7104	10	WHO WILL TRY?
97	7134	17	THE PIRATES CHASE YOU!
97	7230	12	THEY CATCH YOU!
97	7252	16	YOU MANAGE TO ESCAPE.
97	7278	29	THE PASSAGE LEADS UP. DO YOU CONTINUE?
97	7312	39	THE PASSAGE LEADS SHARPLY DOWNWARD. DO YOU CONTINUE?
98	183	14	THE PASSAGE LEADS
98	213	3	DOWN
98	432	24	SECURITY BOTS SWARM AROUND YOU.
98	470	22	STORMRIDERS COME TO YOUR AID.
98	797	20	STORMRIDERS COME UP TO YOU
98	904	81	AS THE STORMRIDERS CONGRATULATE YOU, THE PIRATES MAKE A LAST, DESPERATE ATTEMPT TO GAIN CONTROL OF THE SHIP.
98	1039	138	THE STORMRIDERS REJOICE IN EARNEST NOW, DANCING ABOUT YOU AND LAUDING YOU AS GREAT HEROES. AFTER A WHILE THEY SHOW YOU TO COMFORTABLE QUARTERS WHERE YOU CAN SPEND THE JOURNEY AT EASE.
98	1200	49	THEY THEN TELL YOU THAT SOME OF THE PIRATES SURVIVED THE VENTING.
98	1380	36	THE PIRATES HAVE REGAINED CONTROL OF THE BRIDGE.
98	1758	58	THE CELEBRATIONS CONTINUE FOR SOME TIME UNTIL YOU ARE SHOWN TO YOUR QUARTERS.
98	2089	40	SUDDENLY, STORMRIDERS RUSH INTO THE ROOM, ARMS DRAWN.
98	2136	15	NOW WHAT DO YOU DO?
98	2155	17	FIGHT WITH STORMRIDERS
98	2174	13	SIDE WITH PIRATES
98	2189	23	TRY TO STOP THEM FROM FIGHTING
98	2239	101	YOU AND THE PIRATES EASILY DISPATCH THE STORMRIDERS. THE PIRATES SLAP YOU ON THE BACK HEARTILY, ATTACHING DEMO CHARGES IN THE PROCESS.
98	2448	33	YOU TRY TO CONVINCE THE STORMRIDERS TO STOP.
98	2494	24	YOU TRY TO CONVINCE THE PIRATES.
98	2527	9	THEY ATTACK!
98	2583	15	NOW WHAT DO YOU DO?
98	2602	17	FIGHT WITH STORMRIDERS
98	2621	13	SIDE WITH PIRATES
98	2653	101	IN YOUR QUARTERS, YOU WAIT OUT THE LONG JOURNEY TO JUPITER, WATCHING THE SUN GROW EVER MORE DISTANT AND TAKING THE TIME TO RECUPERATE.
98	2804	58	THE DAYS PASS UNTIL, FINALLY, THE GAS GIANT THAT IS JUPITER SWELLS INTO VIEW.
98	2937	27	THE ROBOTS DEMAND TO SEE YOUR PASS.
98	2986	5	ATTACK
98	2993	4	LEAVE
98	3046	21	PIRATES RACE INTO THE ROOM!
98	3119	18	ROBOTS CONVERGE ON YOU!
98	3188	20	DO YOU SHOW THEM THE PASS?
98	3217	49	YOU SHOW YOUR SECURITY PASS AND THEY LET YOU GO WITHOUT INCIDENT.
98	3307	24	TO CONTROL LIFE SUPPORT SYSTEMS.
98	3360	50	THE DEVICE LIGHTS UP AND GIVES YOU A READOUT OF THE SHIP'S STATUS.
98	3490	33	THERE ARE STILL SOME AREAS OF NERVE DAMAGE
98	3533	9	IN THE BRAIN
98	3565	15	ON THE LOWEST DECK
98	3588	78	YOU ALSO GET A READOUT OF WHERE THE PIRATES ARE. DO YOU TRY TO OPEN THOSE AREAS TO THE VACUUM OF SPACE?
98	3707	16	YOU VENT THE PIRATES.
98	3790	12	NOTHING HAPPENS.
98	3845	9	AS SENSORS.
98	3883	41	THE DEVICE GIVES YOU A READOUT OF THE SHIP'S POSITION.
98	3937	32	YOU RECORD IT FOR USE AT THE NAV STATION.
98	3973	42	UNFORTUNATELY, THE SHIP'S COURSE IS ALREADY LOCKED IN.
98	4058	21	FOR COMMUNICATION CONTROLS.
98	4108	54	THE DEVICE CRACKLES WITH STATIC. THEN, A MESSAGE COMES IN FROM JUPITER.
98	4180	48	DO YOU TRY TO CONVINCE THE STORMRIDERS TO WORK WITH THE PIRATES?
98	4304	135	THEY ARE WILLING TO GIVE IT A TRY. 'WE WILL HAVE A GREAT NEED FOR ALLIES SOON. THE AMALTHEANS ARE PREPARING TO LAUNCH AN ATTACK ON US. MAKE ALL HASTE TO ARRIVE AS SOON AS YOU CAN.'
98	4454	25	THEY DO NOT LIKE THE IDEA AT ALL.
98	4620	20	THE VID-SCREEN BLANKS OUT.
98	4683	16	TO NAVIGATE THE SHIP.
98	4823	44	YOU TAKE YOUR BEST GUESS, AND INPUT A COURSE FOR THE SHIP.
98	4871	54	YOU INPUT YOUR COURSE AND THE DEVICE RESPONDS, 'COURSE SET FOR JUPITER.'
98	5056	130	PIRATES AND THEIR LEADER STAND IN THE CENTER OF THE ROOM AS SOME TECHS BLAST THE FLESH WITH SONIC STUNNERS. OTHERS ARE ATTACHING TWISTED LOOKING EQUIPMENT TO THE BACK WALL.
98	5194	5	ATTACK
98	5201	4	WATCH
98	5207	3	TALK
98	5212	4	LEAVE
98	5246	24	THE PIRATES ARE WAITING FOR YOU.
98	5314	138	THE PIRATES' CAPTAIN SAYS, 'THIS EQUIPMENT SHOULD DO THE TRICK. IT WILL SEND SONIC PULSES INTO THE SHIP'S BRAIN WITH GREATER PRECISION THAN THE STUNNERS. SO WHAT IF IT FRIES ITS BRAIN.
98	5530	48	THE PIRATES' LEADER SEES YOU. 'COME OUT OF THERE! WHO ARE YOU?'
98	5586	5	ATTACK
98	5593	3	TALK
98	5611	23	HE DOESN'T LIKE YOUR PROPOSAL.
98	5694	32	WHAT DO YOU DO WITH THE STRANGE EQUIPMENT?
98	5734	6	DESTROY
98	5742	6	HOOK UP
98	5750	6	NOTHING
98	5780	20	YOU DESTROY THE EQUIPMENT.
98	5823	49	STORMRIDERS RUSH INTO THE ROOM AND EXPLAIN WHAT NEEDS TO BE DONE.
98	5895	27	MANY OF MY CREW HAVE SPOKEN OF YOU.
98	5925	22	DO YOU HAVE A DEAL TO OFFER?'
98	6038	63	HE AGREES TO HELP YOU GET TO JUPITER IF YOU CAN RESTORE THE STORMRIDER EQUIPMENT. '
98	6161	121	THE SHIP LURCHES AS YOU MAKE THE FINAL CONNECTION. A STORMRIDER BURSTS INTO THE ROOM. 'WHAT HAVE YOU DONE? NOW THE ONLY WAY TO CONTROL THE SHIP IS WITH VIOLENCE!
98	6362	15	THAN THE AMALTHEANS
98	6389	100	GO DOWN TO THE PROPULSION AREA ON THE LOWEST LEVEL AND SHOOT THE NERVES THERE WITH THESE STUNNERS. IT WILL GET THE SHIP GOING AGAIN.'
98	6523	41	YOU FUMBLE WITH THE EQUIPMENT, UNABLE TO MAKE IT WORK.
98	6571	69	SOON STORMRIDERS RUSH INTO THE ROOM. 'NO! DO NOT CONNECT THAT UNLESS THERE IS NO OTHER WAY!
98	6643	90	FIRST TRY TO REPAIR THE INSTRUMENTS IN THE BRAIN. THERE ARE TWO. ONE AT THE BACK OF EACH HEMISPHERE ON THE LEVELS ABOVE.
98	7031	43	THERE ARE STILL SOME SYSTEMS YOU NEED TO TRY TO RESTORE.'
98	7120	46	IN THE ROOMS JUST SOUTH OF HERE ARE ALL THE SYSTEMS CONTROLS.
98	7170	157	SEE WHAT YOU CAN DO WITH THEM. THE NAVIGATIONAL SYSTEM IS THE MOST IMPORTANT SO TRY TO GET THE OTHER SYSTEMS WORKING FIRST.' HE GIVES YOU A TWO PRONGED DEVICE WHICH WILL ALLOW YOU TO ACCESS THE NERVE ENDINGS.'
98	7176	84	YOU CAN DO WITH THEM. THE NAVIGATIONAL SYSTEM IS THE MOST IMPORTANT SO TRY TO GET THE OTHER SYSTEMS WORKING FIR
98	7525	32	THE STORMRIDER EQUIPMENT IS IN A SHAMBLES.
98	7572	16	DO YOU RECONNECT IT?
98	7633	21	DO YOU USE THE TECHS' GEAR?
98	7723	29	THE EQUIPMENT IS HOPELESSLY DESTROYED.
98	7846	63	THE WALLS HERE ARE LIVID AND BULGE WITH AN UNHEALTHY PULSE. DO YOU TRY TO TREAT IT?
98	8021	9	THEY ATTACK!
98	8071	17	WHAT DO YOU TRY TO DO?
98	8096	8	INTIMIDATE
98	8106	6	CONVINCE
98	8135	18	WHO WILL DO THE TALKING?
98	8177	36	IS IN NO SHAPE FOR THAT. WILL SOMEONE ELSE TRY?
98	8225	10	WHO WILL TRY?
98	8242	33	THE WALLS HERE ARE POCK MARKED WITH HOLES.
98	8338	6	NOTHING
98	8346	6	EXAMINE
98	8354	8	USE DEVICE
98	8393	6	NOTHING
98	8401	6	EXAMINE
98	8428	111	EACH HOLE HAS TWO SMALLER HOLES INSIDE IT WHERE WHAT SEEM TO BE NERVE ENDINGS ARE EXPOSED. THE SHAPE OF THE HOLES SUGGEST A DEVICE CAN BE INSERTED.
98	8553	42	THE ARRANGEMENT OF NERVE ENDINGS SUGGESTS THEY ARE USED
98	8635	31	NOTHING HAPPENS. DO YOU TRY ANOTHER HOLE?
98	8798	83	THE DEVICE FLASHES. THEN A SHUDDER PASSES THROUGH THE SHIP AS THE FLESH SUDDENLY LIGHTS UP AND THEN GOES DEAD.
98	9006	69	THERE MAY BE A WAY FOR YOU TO VENT THE PIRATES INTO SPACE USING THE LIFE SUPPORT CONTROLS.
98	9101	61	THE AMALTHEANS ARE PREPARING AN ATTACK ON US SO, PLEASE, MAKE HASTE GETTING HERE.
112	124	59	THE LIVING SHIP DROPS YOU OFF AT THE FLOATING SCHOOL'S LANDING PAD. IT LEAVES.
112	190	66	A STORMRIDER APPROACHES. 'I AM DR. MAKALI'S ASSISTANT. SHE IS EXPECTING YOU IN HER LAB.'
112	324	26	TSUBULU RETURNS TO THE UNIVERSITY.
112	357	77	YOU LAND AND MAKALI MEETS YOU. 'WITH THE FOUNDATION FINISHED, I CAN NOW RETURN TO THE MATRIX PROJECT.'
112	438	23	DO YOU GO ON TO LEANDER'S LAB?
112	470	70	MAKALI SPEAKS. 'ENJOY OUR HOSPITALITY. WHEN YOU RETURN HERE, HAVE ME PAGED, AND WE'LL LEAVE.'
112	756	32	A GROUP OF STUDENTS RUSH BY TALKING ABOUT
112	806	10	THE BIG GAME.
112	821	16	PHILOSOPHICAL ISSUES.
112	842	18	DICKENS' 'BLEAK HOUSE.'
112	884	6	SHORTER
112	897	12	N ANGRY LOOKING
112	916	11	DISTINGUISHED
112	930	22	STORMRIDER REGARDS YOU WITH
112	962	8	SUSPICION.
112	974	6	WARMTH.
112	1049	21	A FOUNDATION SQUAD ATTACKS!
112	1104	14	AMALTHEANS CHARGE!
112	1167	17	JOVIAN DRAGONS ATTACK!
112	1218	56	A STORMRIDER RUNS BY. 'SOLDIERS HAVE BROUGHT A BOMB TO THE COMPUTER CORE!'
112	1295	44	A STORMRIDER APPROACHES. 'SOLDIERS ARE WRECKING THE LABS!'
112	1360	44	A STUDENT SHOUTS. 'SOLDIERS ARE IN THE CLASSROOM COMPLEX.'
112	1486	40	A PROFESSOR YELLS, 'THERE'S STILL SOME IN THE DORMS!'
112	1532	9	HE RUNS OFF.
112	1545	7	YOU FLEE.
112	1579	13	THE LANDING PAD.
112	1633	13	SOLDIERS HOLD IT!
112	1697	21	DO YOU LEAVE THE UNIVERSITY?
112	1735	28	YOU PAGE MAKALI AND SHE SOON ARRIVES.
112	1801	43	YOU BOARD A SHUTTLE AND LAUNCH INTO JUPITER'S ATMOSPHERE.
112	1864	24	TSUBULU ARRIVES. 'LET'S DO IT!'
112	1954	33	AS YOU ENTER THIS LAB, A BEAST SNAPS AT YOU!
112	1991	39	YOU NOTICE, HOWEVER, THAT IT IS CHAINED TO THE WALL.
112	2037	71	A STORMRIDER STEPS UP. 'OH, DON'T WORRY ABOUT SNACKER...HE'S A KILLER, TRUE, BUT WELL SECURED.
112	2158	7	HER WORDS
112	2214	30	MAKALI IS HARD AT WORK. SHE IGNORES YOU.
112	2277	33	SOLDIERS RELEASE MAKALI'S GENETIC CREATIONS!
112	2314	18	ALL TURN TO ATTACK YOU!
112	2400	42	AS YOU EXIT THE LABS, AN EXPLOSION ROCKS THE UNIVERSITY!
112	2449	21	A STUDENT RUSHES UP TO YOU.
112	2640	11	HE RUSHES OFF.
112	2676	13	YOU ENTER A LAB.
112	2710	17	STORMRIDERS WORK HERE.
112	2778	34	AN AMALTHEAN SQUAD IS SMASHING THE EQUIPMENT!
112	2816	18	THEY TURN...AND ATTACK!
112	2886	29	STORMRIDERS WORK TO REPAIR THE DAMAGE.
112	2938	18	YOU ENTER A DORM ROOM.
112	2995	57	A STORMRIDER LOOKS UP FROM HER BOOK, GREETS YOU, AND RETURNS TO HER READING.
112	3057	67	TWO STUDENTS ARE PLAYING A COMPUTER GAME. THEY ARE TOO ENGROSSED TO NOTICE YOUR ENTRANCE.
112	3129	12	NOBODY IS HERE.
112	3146	15	IT HAS BEEN WRECKED.
112	3184	64	A STORMRIDER STUDENT IS CLEANING UP. SHE IS FIXING A DESK SMASHED BY THE AMALTHEANS.
112	3253	29	MOST OF THE DAMAGE HAS BEEN REPAIRED.
112	3287	18	YOU ENTER AN ELEVATOR.
112	3319	20	THE CONTROLS COME TO LIFE.
112	3353	41	A COMPUTER SAYS, 'PLEASE INSERT YOUR STUDENT ID CARD.'
112	3398	51	YOU DON'T HAVE A CARD. AFTER A FEW SECONDS, THE ELEVATOR SHUTS DOWN.
112	3454	19	THE CONTROLS ARE SMASHED.
112	3515	25	AN AMALTHEAN STRIKE TEAM IS HERE.
112	3545	10	THEY ATTACK!
112	3607	47	THE AMALTHEANS DRIVE YOU BACK. AS YOU REGROUP, THEY RUSH PAST.
112	3670	25	YOU ENTER THE CLASSROOM COMPLEX.
112	3738	30	SOLDIERS ARE SHOOTING INTO A CLASSROOM!
112	3780	5	ATTACK
112	3787	4	LEAVE
112	3793	3	WAIT
112	3814	9	YOU CHARGE!
112	3863	60	YOU WATCH. THE AMALTHEANS FIRE A FEW MORE SHOTS THEN RUN OFF DOWN THE CORRIDOR.
112	3961	46	THE STUDENTS HERE HAVE BEEN MASSACRED. NOT ONE REMAINS ALIVE.
112	4012	44	GRIM STUDENTS ARE REMOVING DEAD CLASSMATES FROM THIS ROOM.
112	4130	90	AMALTHEANS HOLD A CLASS OF STORMRIDER STUDENTS AT GUN POINT. THEIR LEADER HOLDS HIS LASER PISTOL TO THE LECTURER'S HEAD.
112	4232	5	ATTACK
112	4239	3	WAIT
112	4244	3	FLEE
112	4265	23	YOU ATTACK! THE SOLDIERS TURN!
112	4344	18	THE LECTURER APPROACHES.
112	4549	46	THE STUDENTS CHEER AS DR. MINKONO LEADS THEM OUT OF THE ROOM.
112	4614	43	CARRYING THE BODY OF THEIR PROFESSOR, THE STUDENTS LEAVE.
112	4665	17	THE AMALTHEANS ATTACK!
112	4695	21	THE AMALTHEAN LEADER SPEAKS.
112	4820	54	THE AMALTHEAN FIRES AND THE LECTURER FALLS! THE CLASS MOANS IN DESPAIR!
112	4878	21	THE AMALTHEANS TURN ON YOU.
112	4912	18	YOU LEAVE THE CLASSROOM.
112	4948	13	A SHOT RINGS OUT!
112	4974	26	AMALTHEANS CHARGE OUT OF THE ROOM!
112	5100	30	AMALTHEANS ARE TRASHING THIS CLASSROOM!
112	5134	16	THEY TURN AND ATTACK!
112	5176	32	THIS CLASSROOM HAS BEEN MASSIVELY DAMAGED.
112	5213	18	THIS CLASSROOM IS EMPTY.
112	5267	38	AMALTHEANS CHARGE OUT OF THE CLASSROOM BEHIND YOU!
112	5339	44	IS IN SESSION. THE PROFESSOR MOTIONS YOU OUT OF THE ROOM.
112	5391	13	A PHYSICS LECTURE
112	5408	14	A LITERARY SEMINAR
112	5426	22	A CLASS IN BOTANICAL GENETICS
112	5452	16	A ASTROGATION LECTURE
112	5515	70	AMALTHEANS RUSH DOWN THE TUNNEL! THEY SEEM IN NO HURRY TO FIGHT, HOWEVER. DO YOU ATTACK THEM?
112	5594	9	YOU ATTACK!
112	5633	48	ONE OF THE SOLDIERS IS DOWN AND WOUNDED. DO YOU INTERROGATE HIM?
112	5686	17	YOU LEAVE THE SOLDIER.
112	5708	42	YOU INTERROGATE THE AMALTHEAN. AFTER A WHILE, HE SPEAKS.
112	5995	51	GUNFIRE SPRAYS AROUND YOU! THE SOLDIER IS HIT AS YOU DUCK FOR COVER!
112	6050	21	WHEN YOU RETURN, HE IS DEAD.
112	6076	65	THE AMALTHEANS DRIVE YOU BACK, BUT INSTEAD OF PUSHING THEIR ADVANTAGE, THEY RUSH PAST.
112	6149	16	YOU LET THEM PASS BY.
112	6197	34	YOU HEAR AN EXPLOSION FROM THE COMPUTER CORE!
112	6296	22	YOU ENTER THE COMPUTER CORE.
112	6329	21	IT IS WRECKED BY EXPLOSION.
112	6402	18	A BOMB EXPLODES NEARBY!
112	6474	54	A TIME BOMB IS ATTACHED TO A COMPUTER CONSOLE. DO YOU TRY TO DISARM IT?
112	6534	59	YOU MAY EITHER ENTER A DISARM CODE, OR YOU MAY ATTEMPT TO MANUALLY DEFUSE IT.
112	6601	8	ENTER CODE
112	6611	5	DEFUSE
112	6631	8	WHAT CODE?
112	6651	4	A76T2
112	6666	9	INVALID CODE
112	6706	16	WHO DISARMS THE BOMB?
112	6775	14	DISARMS THE BOMB!
112	6813	14	THE BOMB EXPLODES!
112	6841	24	THE COMPUTER CORE IS DESTROYED.
112	6883	15	IS IN NO CONDITION!
112	6902	10	SOMEONE ELSE?
112	6932	15	YOU DISARM THE BOMB!
112	6994	75	YOU ENTER THE SCHOOL LIBRARY. STUDENTS MOVE ABOUT, MAKING USE OF THE IMPRESSIVE COLLECTION OF BOOKS.
112	7074	67	YOU ENTER THE BRUTALIZED REMAINS OF THE UNIVERSITY LIBRARY. IT HAS BEEN GUTTED BY FLAMES.
112	7145	39	SMOKE RISES FROM BOOKS REDUCED TO BLACKENED LEAVES.
112	7189	74	YOU ENTER THE FLAME GUTTED LIBRARY. STORMRIDERS SHOVEL THE BURNT REMAINS OF BOOKS INTO TRASH BAGS.
112	7296	52	THE AIR HERE IS NOTICEABLE WARMER. HEAT EMANATES FROM THE DOOR AHEAD.
112	7361	31	YOU ENTER THE MAIN SECTION OF THE LIBRARY
112	7477	79	AND BEHOLD AN UGLY SCENE. GENETICS FOUNDATION SOLDIERS TOSS ARMLOADS OF BOOKS TO FUEL A GROWING BONFIRE!
112	7564	46	YOU ARE SPOTTED. THE SOLDIERS TURN AS THE FLAMES LICK HIGHER.
112	7656	59	YOU WIN THE BATTLE, BUT THE FIRE HAS DONE ITS WORK. THE BOOKS HERE ARE RUINED.
112	7741	45	YOU ARE DRIVEN BACK. THE VICTORIOUS AMALTHEANS CHARGE PAST.
112	7831	21	YOU ENTER THE LIBRARY ANNEX
112	7952	67	THERE ARE CONTROLS TO A SPRINKLER SYSTEM ON THE WALL HERE, BUT THEY HAVE BEEN SABOTAGED.
112	8027	3	WAIT
112	8032	12	REPAIR CONTROLS
112	8059	7	YOU WAIT.
112	8069	24	AS YOU WATCH, THE FLAMES GROW.
112	8097	28	SOON, THE ROOM IS ENGULFED IN FLAMES.
112	8139	8	WHO TRIES?
112	8190	6	FAILS.
112	8203	48	THE SPRINKLERS TURN ON. WATER RAINS DOWN, PUTTING OUT THE FIRE.
112	8273	16	CAN'T. SOMEONE ELSE?
112	8412	34	YOU ENTER THE OFFICE OF CONTINUING EDUCATION.
112	8450	10	DO YOU TRAIN?
112	8484	14	YOU ENTER A STORE.
112	8553	49	A CRY RAISES UP AMONGST THE AMALTHEANS. 'WITHDRAWL! WITHDRAWL...'
112	8615	45	A GROUP OF SOLDIERS RUSH PAST YOU, GIVING YOU A WIDE BERTH.
112	8668	49	SOON, THE SOUNDS OF BATTLE QUIET THEN END. DR. MAKALI APPROACHES.
112	8951	20	SHE STORMS OFF TO HER LAB.
112	8975	72	ANOTHER STORMRIDER APPROACHES. 'I AM TSUBULU, A LEADER OF THE REVOLUTION. I ADMIRE YOUR COURAGE.
112	9084	7	HIS WORDS
112	9096	40	HE HANDS YOU THE GRUBS. 'MEET ME AT THE LANDING PAD.'
112	9140	8	HE LEAVES.
112	9167	21	STORMRIDERS JOIN THE FRAY.
113	101	77	TSUBULU BRINGS YOU TO AMALTHEA. YOU LAND ON THE TINY MOON NEAR SOME STRUCTURES. TSUBULU POINTS TO ONE.
113	248	70	HE DROPS YOU OFF AT THEIR AIR LOCK. 'GOOD LUCK!' TSUBULU FLIES THE SHUTTLE TO A HIDING PLACE.
113	359	33	YOU ENTER THE GENETICS FOUNDATION BUILDING.
113	396	63	A COMPUTER VOICE SPEAKS. 'WELCOME TO GENETICS FOUNDATION. PREPARE FOR SECURITY SCAN.
113	482	32	STATUS: ARMED. YOU MAY BE ASKED TO DISARM.
113	538	24	STATUS: NON-STORMRIDER. CLEARED.
113	595	23	LEVEL 'A' BIO-WEAPON DETECTED.
113	622	18	WAIT FOR IDENTIFICATION.
113	664	40	BIO-WEAPON IDENT: 'WASPHOPPER!' DISABLING INTRUDERS!'
113	711	44	YOUR TEETH RATTLE AS A MASSIVE STUNNER FIELD IS ACTIVATED!
113	762	12	YOU ARE STUNNED!
113	803	27	GUARDS COME IN. THEIR LEADER SPEAKS.
113	889	112	YOU ARE DISARMED. THE LEADER ORDERS THAT THE WASPHOPPERS BE TAKEN TO QUARANTINE. A GUARD TAKES THEM OUT THE WEST DOOR.  THE LEADER TURNS BACK TO YOU.
113	1028	40	YOUR EQUIPMENT IS CARTED AWAY AS YOU ARE MARCHED OFF.
113	1191	26	YOU ENTER AN ELEVATOR. IT GOES UP.
113	1245	50	THE SOLDIERS EXIT, BUT THEY LEAVE A CORDON OF ROBOTS TO GUARD YOU.
113	1302	76	YOU FIND YOURSELF IN A WELL FURNISHED OFFICE, FACING A FOPPISH LOOKING MAN. HE IS TALKING TO A CLERK.
113	1434	21	APPROVAL.' THE CLERK LEAVES.
113	1475	46	FEELING RETURNS TO YOUR NUMBED LIMBS AS THE MAN TURNS TO YOU.
113	1525	8	HE SPEAKS,
113	1536	8	HIS SPEECH
113	1562	51	QUINN CALLS THE GUARDS, WHILE THE SECURITY ROBOTS HOVER MENACINGLY.
113	1617	22	SUDDENLY, AN ALARM RINGS OUT!
113	1647	46	WITH A LOOK OF PANIC ON HIS FACE, QUINN RUNS OUT OF THE ROOM.
113	1783	9	PROCEDURES.'
113	1796	48	THE ROBOTS GUARDING YOU POWER DOWN. THEIR SENSOR PANELS GO DARK!
113	1948	20	THIS CELL IS LOCKED TIGHT.
113	1992	46	YOU LEAVE THE BUILDING. TSUBULU HURRIES YOU INTO THE SHUTTLE.
113	2046	30	YOU RETURN TO THE STORMRIDER UNIVERSITY.
113	2083	42	YOU LOOK OUT THE AIR LOCK WINDOW. TSUBULU IS NOT THERE!
113	2129	18	ONLY VACUUM LIES BEYOND.
113	2180	11	IT WON'T OPEN.
113	2212	15	THE DOOR WON'T OPEN.
113	2317	11	GUARDS ATTACK!
113	2348	47	IT SEEMS THAT IT IS SECURITY LOCKED FROM SOME OTHER LOCATION.
113	2628	19	FOUNDATION GUARDS ATTACK!
113	2706	17	YOU SEE GUARDS AHEAD.
113	2731	5	ATTACK
113	2738	3	FLEE
113	2743	3	HIDE
113	2764	9	YOU ATTACK!
113	2801	10	YOU ARE SEEN.
113	2821	36	YOU SLIP INTO THE SHADOWS. THE GUARDS MOVE OFF.
113	2899	18	SECURITY ROBOTS ATTACK!
113	2996	22	A SECURITY ROBOT CHARGES YOU!
113	3037	12	SECURITY ALERT!
113	3060	15	YOU FLEE THE BATTLE.
113	3093	27	THIS ELEVATOR HAS BEEN DEACTIVATED.
113	3137	12	YOU CLIMB DOWN.
113	3176	10	YOU CLIMB UP.
113	3204	21	AN ELEVATOR. DO YOU USE IT?
113	3231	19	WHAT BUTTON DO YOU PRESS?
113	3277	12	YOU GO TO FLOOR
113	3419	19	THERE IS A COMPUTER HERE.
113	3442	16	A SIGN OVER IT READS:
113	3463	20	SECONDARY SECURITY CONTROL
113	3487	14	IT IS DEACTIVATED.
113	3548	36	THE SECONDARY SECURITY COMPUTER IS DEACTIVATED.
113	3592	48	THE SECONDARY SECURITY COMPUTER IS HERE. IT HAS BEEN ACTIVATED.
113	3644	15	DO YOU SHUT IT DOWN?
113	3664	16	YOU LEAVE IT RUNNING.
113	3688	21	YOU SHUT DOWN THE COMPUTER.
113	3968	30	A CIRCLE OF DEACTIVATED ROBOTS IS HERE.
113	4012	38	THE ROBOTS THAT WERE GUARDING YOU ARE REACTIVATED!
113	4103	20	YOU ENTER A LARGE KITCHEN.
113	4133	39	A GROUP OF STORMRIDERS APPROACH. ONE ADDRESSES YOU.
113	4598	4	CAN.'
113	4606	30	THE STORMRIDERS RETURN TO THEIR COOKING.
113	4649	66	TO THE EAST IS THE ACCESS GRATE THAT THE STORMRIDERS TOLD YOU ABOUT. DO YOU GO THROUGH?
113	4740	19	YOU PUSH THE GRATE ASIDE.
113	4789	44	SOMEONE IS POUNDING ON THE NORTH DOOR FROM THE OTHER SIDE.
113	4858	18	YOUR EQUIPMENT IS HERE!
113	4880	15	YOU QUICKLY REARM.
113	4906	48	JUST IN TIME, AS FOUNDATION GUARDS BREAK THROUGH THE NORTH DOOR!
113	4967	18	THEY RUSH IN BEHIND YOU.
113	5025	75	THERE IS A LARGE FORCE OF ROBOTS HERE. A MAN SITS AT A CONSOLE WITH HIS BACK TO YOU. DO YOU ATTACK?
113	5105	8	YOU LEAVE.
113	5123	9	YOU ATTACK!
113	5164	69	THE MAN HAS BEEN KILLED BY A STRAY SHOT. HE LIES CRUMPLED OVER HIS SMOKING CONTROL CONSOLE.
113	5319	21	REMOTE ROBOT CONTROL CENTER
113	5388	42	A SECURITY ROBOT BUMPS USELESSLY AGAINST THE WALL HERE.
113	5438	13	IT PASSES YOU BY.
113	5472	25	A SIGN OVER THE NORTH DOOR READS:
113	5502	17	HIGH SECURITY LAB
113	5523	21	AUTHORIZED PERSONNEL ONLY
113	5568	45	YOU ENTER A COMMUNICATION CENTER. A SOLDIER RADIOS FOR HELP.
113	5689	27	HE SEES YOU AND ACTIVATES AN ALARM.
113	5733	12	GUARDS RESPOND.
113	5773	23	YOU ENTER A COLD STORAGE ROOM.
113	5811	82	THE WASPHOPPER GRUBS ARE HERE IN A GLASSITE CYLINDER. APPARENTLY, THEY'VE BEEN PLACED IN SUSPENDED ANIMATION.
113	5897	13	DO YOU TAKE THEM?
113	5925	8	WHO TRIES?
113	5954	27	REMOVES THE GRUBS FROM SUSPENSION.
113	5995	22	THEY BEGIN TO MOVE WITH LIFE.
113	6037	24	THEY DO NOT IMMEDIATELY REVIVE.
113	6074	30	THERE IS LIFE SUSPENSION EQUIPMENT HERE.
113	6133	77	IT IS OF A BETTER QUALITY THAN THE MACHINES IN QUARANTINE. DO YOU TRY TO REVIVE THE WASPHOPPERS HERE?
113	6216	75	YOU CONNECT THE GLASSITE CYLINDER CONTAINING THE WASPHOPPER GRUBS TO THE LIFE SUSPENSION EQUIPMENT.
113	6298	9	THEY REVIVE!
113	6331	13	QUARANTINE
113	6368	29	THE PRISON GUARDS ARE WAITING FOR YOU.
113	6443	23	YOU WIN THIS SECURITY STATION.
113	6470	24	A SIGN OVER THE EAST DOOR READS:
113	6499	20	MAIN SECURITY COMPUTER
113	6524	27	THE MAIN SECURITY COMPUTER IS HERE.
